Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()				
0.555473652	-312.9493103	-64.99378967	0.669762188	1.339192753				
0.555473722	-301.6957092	-70.60158539	0.669762188	1.339192753				
0.555473791	-303.0345459	-67.44460297	0.669762188	1.339192753				
0.55547386	-303.7418213	-41.44103241	0.672148466	1.339524377				
0.55547393	-301.3547058	-57.14287186	0.672328514	1.344296933				
0.555473999	-298.2855225	-45.17956543	0.672328514	1.344296933				
0.555474069	-288.8886108	-43.1856842	0.672328514	1.344296933				
0.555474138	-289.1917114	-35.21014786	0.672328514	1.344296933				
0.555474207	-294.8753357	-33.59011841	0.672328514	1.344296933				
0.555474277	-296.2394409	-44.80571365	0.672328514	1.344296933				
0.555474346	-294.0417786	-47.17345047	0.672328514	1.344296933				
0.555474416	-294.041748	-52.15816116	0.672328514	1.344296933				
0.555474485	-291.9198914	-30.22544098	0.674377346	1.344657028				
0.555474554	-292.2229919	-26.23766708	0.674527624	1.348754692				
0.555474624	-293.4355164	-31.22237968	0.674527624	1.348754692				
0.555474693	-292.2229919	-22.24990273	0.674527624	1.348754692				
0.555474763	-289.7980042	-11.28353691	0.674527624	1.348754692				
0.555474832	-284.6448364	-31.22237587	0.674527624	1.348754692				
0.555474901	-288.2823486	-29.22849464	0.674527624	1.348754692				
0.555474971	-281.5125427	-38.53328705	0.674527624	1.348754692				
0.55547504	-277.483429	-19.00983429	0.674527624	1.348754692				
0.55547511	-281.6135254	-13.27741909	0.676870298	1.353283548				
0.555475179	-277.6729126	-18.26212883	0.676870298	1.353283548				
0.555475249	-273.7322388	-22.24989891	0.676870298	1.353283548				
0.555475318	-277.3697815	-13.27741909	0.676870298	1.353283548				
0.555475387	-274.338501	-25.24072456	0.676870298	1.353283548				
0.555475457	-273.1260071	-30.22543716	0.676870298	1.353283548				
0.555475526	-272.5197449	-33.54857636	0.676870298	1.353283548				
0.555475596	-273.1259766	-15.6036129	0.676870298	1.353283548				
0.555475665	-271.3072205	-40.19485474	0.678443831	1.353740596				
0.555475734	-269.7915955	-31.22237968	0.678335799	1.356887662				
0.555475804	-265.2446899	-15.27130413	0.678335799	1.356887662				
0.555475873	-260.3946533	-27.2346096	0.678335799	1.356887662				
0.555475943	-258.3864441	-30.22543716	0.678335799	1.356887662				
0.555476012	-258.5758972	-17.26519394	0.678335799	1.356887662				
0.555476081	-260.0915527	-24.24378586	0.678335799	1.356887662				
0.555476151	-258.2727661	-19.25907135	0.678335799	1.356887662				
0.55547622	-257.6665344	-24.24378586	0.678335799	1.356887662				
0.55547629	-255.317276	-23.49607849	0.67344982	1.356671598				
0.555476359	-256.1508789	-11.2835331	0.673117992	1.34689964				
0.555476428	-253.4227753	-10.28659821	0.673117992	1.34689964				
0.555476498	-252.8164673	-8.292713165	0.673117992	1.34689964				
0.555476567	-252.8164825	-19.25907135	0.673117992	1.34689964				
0.555476637	-254.0289764	-8.292713165	0.673117992	1.34689964				
0.555476706	-251.6797638	-22.00066185	0.673117992	1.34689964				
0.555476775	-250.9977264	-30.97314262	0.673117992	1.34689964				
0.555476845	-252.2481232	-14.52359772	0.673117992	1.34689964				
0.555476914	-249.519989	-14.52359772	0.669087236	1.338871441				
0.555476984	-244.7457428	-21.25295639	0.669087236	1.338871441				
0.555477053	-248.4969482	-6.672678471	0.669087236	1.338871441				
0.555477122	-244.5310211	12.97538567	0.669087236	1.338871441				
0.555477192	-243.2578888	8.389446259	0.669087236	1.338871441				
0.555477261	-242.3081055	-9.289655685	0.669087236	1.338871441				
0.555477331	-244.4906158	-8.824415207	0.669087236	1.338871441				
0.5554774	-237.1751404	-17.36488914	0.669087236	1.338871441				
0.555477469	-234.1236572	-11.15061378	0.665338831	1.338174471				
0.555477539	-234.3661499	7.791286469	0.664909182	1.330677662				
0.555477608	-239.4586945	9.253469467	0.664909182	1.330677662				
0.555477678	-235.7807465	-2.311056376	0.664909182	1.330677662				
0.555477747	-236.0434265	19.95397186	0.664909182	1.330677662				
0.555477816	-238.8726501	20.61860657	0.664909182	1.330677662				
0.555477886	-236.7507629	101.3709183	0.664909182	1.330677662				
0.555477955	-228.3768768	387.9561462	0.664909182	1.330677662				
0.555478025	-229.6045532	-43.38507462	0.664909182	1.330677662				
0.555478094	-230.4229889	342.880127	0.661241125	1.329818364				
0.555478163	-239.7214203	145.6351166	0.660855163	1.322482249				
0.555478233	-251.7050018	43.54827881	0.660855163	1.322482249				
0.555478302	-277.9760132	31.58497238	0.660855163	1.322482249				
0.555478372	-308.894989	398.4596558	0.660855163	1.322482249				
0.555478441	-335.1154785	491.2998352	0.660855163	1.322482249				
0.55547851	-358.3046875	257.641571	0.660855163	1.322482249				
0.55547858	-364.7840271	169.0383453	0.660855163	1.322482249				
0.555478649	-370.2402649	233.3411102	0.660855163	1.322482249				
0.555478742	-358.4638367	301.4571838	0.662517627	1.324293713				
0.555478811	-353.1893921	262.501709	0.662517627	1.324293713				
0.555478857	-349.7792358	241.1920319	0.662517627	1.324293713				
0.555478927	-332.3873291	234.4626617	0.662517627	1.324293713				
0.555478996	-313.7449646	44.54521561	0.662517627	1.324293713				
0.555479066	-310.410614	-22.24990273	0.662517627	1.324293713				
0.555479135	-319.5044556	-69.10617828	0.662517627	1.324293713				
0.555479204	-323.1419678	-94.02972412	0.662517627	1.324293713				
0.555479274	-320.7169189	-97.02055359	0.664297596	1.325035254				
0.555479343	-328.9013367	-86.05419159	0.664638506	1.328595193				
0.555479413	-339.8543396	-62.65928268	0.664638506	1.328595193				
0.555479482	-336.4795227	-76.0847702	0.664638506	1.328595193				
0.555479551	-327.9919739	-58.13981628	0.664638506	1.328595193				
0.555479621	-320.7169189	-92.0358429	0.664638506	1.328595193				
0.55547969	-322.8388062	-107.9869156	0.664638506	1.328595193				
0.55547976	-318.8981934	-84.06030273	0.664638506	1.328595193				
0.555479829	-308.2887268	-86.05419159	0.664638506	1.328595193				
0.555479898	-304.1510315	-85.63048553	0.666682703	1.329277011				
0.555479968	-302.5899353	-82.79750824	0.666839296	1.333365405				
0.555480037	-303.7418518	-75.08782959	0.666839296	1.333365405				
0.555480107	-303.4386597	-78.07865143	0.666839296	1.333365405				
0.555480176	-300.4074402	-72.09700012	0.666839296	1.333365405				
0.555480245	-307.9855957	-55.14898682	0.666839296	1.333365405				
0.555480315	-312.2294006	-67.11228943	0.666839296	1.333365405				
0.555480384	-313.1387634	-63.12452316	0.666839296	1.333365405				
0.555480477	-309.1980896	-72.8447113	0.666839296	1.333365405				
0.555480523	-305.355957	-82.3405838	0.668757577	1.333678591				
0.555480616	-297.2624817	-57.14287186	0.668984065	1.337515155				
0.555480662	-297.6034851	-51.53507233	0.668984065	1.337515155				
0.555480731	-297.0730591	-50.16427612	0.668984065	1.337515155				
0.555480801	-294.0417786	-44.18262482	0.668984065	1.337515155				
0.55548087	-297.3761292	-57.14286804	0.668984065	1.337515155				
0.555480939	-293.4355164	-57.14287186	0.668984065	1.337515155				
0.555481009	-287.6760864	-56.14592743	0.668984065	1.337515155				
0.555481078	-289.4948425	-46.17650986	0.670688153	1.337968131				
0.555481148	-295.2138367	-50.96183014	0.670945211	1.341376305				
0.555481217	-294.4256592	-39.53023148	0.670945211	1.341376305				
0.555481286	-289.1917114	-41.19179916	0.670945211	1.341376305				
0.555481356	-290.4042358	-53.15510178	0.670945211	1.341376305				
0.555481425	-290.4042358	-51.16122055	0.670945211	1.341376305				
0.555481495	-290.1011047	-52.15816116	0.670945211	1.341376305				
0.555481564	-285.3268433	-27.98231506	0.670945211	1.341376305				
0.555481633	-281.916687	-21.25295639	0.670945211	1.341376305				
0.555481703	-281.5756531	-33.59011841	0.67295537	1.341890422				
0.555481772	-278.5822754	-16.2682476	0.673161309	1.345910741				
0.555481842	-278.8449707	-32.15285873	0.673161309	1.345910741				
0.555481911	-278.5065002	-31.34699821	0.673161309	1.345910741				
0.55548198	-274.9447632	-37.2040329	0.673161309	1.345910741				
0.55548205	-276.4603882	-42.18874359	0.673161309	1.345910741				
0.555482119	-276.9151001	-24.61763573	0.673161309	1.345910741				
0.555482189	-270.3978577	-32.21931839	0.673161309	1.345910741				
0.555482258	-265.547821	-27.2346096	0.673161309	1.345910741				
0.555482327	-270.0947571	-21.25295639	0.674862679	1.346322618				
0.555482397	-267.3665771	-16.26825142	0.675060754	1.349725357				
0.555482466	-269.1853333	-18.26213264	0.675060754	1.349725357				
0.555482536	-263.4259033	-26.2376709	0.675060754	1.349725357				
0.555482605	-261.9102783	-25.24072838	0.675060754	1.349725357				
0.555482674	-262.516571	-21.25295639	0.675060754	1.349725357				
0.555482744	-259.7883606	-17.26519012	0.675060754	1.349725357				
0.555482813	-255.5446472	-15.27130413	0.675060754	1.349725357				
0.555482883	-258.2727661	-12.28047562	0.675060754	1.349725357				
0.555482975	-255.9993286	-17.88828087	0.676672677	1.353293657				
0.555483021	-259.48526	-9.289655685	0.676672677	1.353293657				
0.555483091	-256.1508789	-19.25907135	0.676672677	1.353293657				
0.55548316	-256.7571716	-25.24072838	0.676672677	1.353293657				
0.55548323	-254.9383698	-14.27436543	0.676672677	1.353293657				
0.555483299	-252.7154541	-8.957343102	0.676672677	1.353293657				
0.555483368	-256.4539795	-20.25601387	0.676672677	1.353293657				
0.555483438	-250.737915	-19.97117424	0.676672677	1.353293657				
0.555483507	-251.9071198	-2.311056376	0.672427244	1.353345353				
0.555483577	-250.3914795	-10.28659058	0.671775363	1.344854487				
0.555483646	-248.5727081	-5.30188036	0.671775363	1.344854487				
0.555483715	-248.1559143	-6.672678471	0.671775363	1.344854487				
0.555483785	-243.4195709	-9.289655685	0.671775363	1.344854487				
0.555483854	-242.0049591	-10.28659058	0.671775363	1.344854487				
0.555483924	-241.4492188	-11.15891457	0.671775363	1.344854487				
0.555483993	-237.0538635	-6.298823357	0.671775363	1.344854487				
0.555484062	-236.4476318	7.658354759	0.671775363	1.344854487				
0.555484132	-239.7820587	12.64307308	0.668134678	1.343550727				
0.555484201	-244.3289337	20.61859894	0.66757748	1.336269355				
0.555484271	-241.600769	250.9121704	0.66757748	1.336269355				
0.55548434	-230.9913483	571.9276123	0.66757748	1.336269355				
0.555484409	-229.1725616	166.1721802	0.66757748	1.336269355				
0.555484479	-236.4476318	503.1385803	0.66757748	1.336269355				
0.555484548	-239.289444	333.1599121	0.66757748	1.336269355				
0.555484618	-257.0602722	34.57580566	0.66757748	1.336269355				
0.555484687	-289.0780334	46.04063797	0.66757748	1.336269355				
0.555484756	-326.1732178	530.0559082	0.66430906	1.335154961				
0.555484849	-350.1202087	256.8938599	0.664500075	1.32861812				
0.555484895	-363.4578247	335.6522522	0.664500075	1.32861812				
0.555484965	-375.2798157	217.0161743	0.664500075	1.32861812				
0.555485034	-377.7048035	257.8908386	0.664500075	1.32861812				
0.555485104	-371.7837524	301.4904175	0.664500075	1.32861812				
0.555485173	-369.2854614	249.9402008	0.664500075	1.32861812				
0.555485242	-354.2832031	214.756424	0.664500075	1.32861812				
0.555485312	-330.6797485	102.2349167	0.666982581	1.32900015				
0.555485381	-313.1387634	-18.19567108	0.667055026	1.333965161				
0.55548545	-309.8245544	-46.37589645	0.667055026	1.333965161				
0.55548552	-324.6575928	-76.4835434	0.667055026	1.333965161				
0.555485589	-327.6888733	-84.06030273	0.667055026	1.333965161				
0.555485659	-326.3146667	-87.71575928	0.667055026	1.333965161				
0.555485728	-335.1659546	-83.7279892	0.667055026	1.333965161				
0.555485821	-344.3608093	-92.0358429	0.667055026	1.333965161				
0.55548589	-341.935791	-82.93874359	0.667055026	1.333965161				
0.555485959	-337.3207092	-84.2098465	0.668802416	1.334110052				
0.555486029	-339.7532959	-78.52727509	0.66908789	1.337604832				
0.555486098	-330.4548645	-82.19104004	0.66908789	1.337604832				
0.555486168	-321.8157654	-87.42498779	0.66908789	1.337604832				
0.555486237	-308.9707642	-74.713974	0.66908789	1.337604832				
0.555486306	-310.3348389	-75.83553314	0.66908789	1.337604832				
0.555486376	-308.8570862	-87.42498779	0.66908789	1.337604832				
0.555486445	-308.8570862	-87.42498779	0.66908789	1.337604832				
0.555486515	-308.8570862	-75.08782959	0.66908789	1.337604832				
0.555486584	-305.0376892	-72.39608765	0.670341606	1.33817578				
0.555486653	-312.994751	-72.99424744	0.670513813	1.340683212				
0.555486723	-314.9954224	-62.75067139	0.670513813	1.340683212				
0.555486792	-308.8570862	-71.72315216	0.670513813	1.340683212				
0.555486862	-314.6544189	-68.3584671	0.670513813	1.340683212				
0.555486931	-313.9723816	-53.77819061	0.670513813	1.340683212				
0.555487	-308.5160828	-49.29195023	0.670513813	1.340683212				
0.55548707	-304.0828247	-66.11534882	0.670513813	1.340683212				
0.555487139	-303.4008179	-56.02131271	0.672275877	1.341027627				
0.555487209	-296.3859558	-58.60505295	0.672344415	1.344551754				
0.555487278	-295.193634	-42.48782349	0.672344415	1.344551754				
0.555487347	-293.1702576	-56.0213089	0.672344415	1.344551754				
0.555487417	-293.1702576	-44.80571747	0.672344415	1.344551754				
0.555487486	-294.5343323	-47.04883575	0.672344415	1.344551754				
0.555487556	-293.511261	-34.71167374	0.672344415	1.344551754				
0.555487625	-296.2394409	-36.95479584	0.672344415	1.344551754				
0.555487694	-293.8522949	-19.0098381	0.672344415	1.344551754				
0.555487764	-295.4892273	-26.86075401	0.673985513	1.34468883				
0.555487833	-292.3745422	-26.33736038	0.67411771	1.347971025				
0.555487903	-290.4421387	-19.38368988	0.67411771	1.347971025				
0.555487972	-288.0549927	-45.9272728	0.67411771	1.347971025				
0.555488041	-288.73703	-41.814888	0.67411771	1.347971025				
0.555488111	-286.6909485	-29.10387611	0.67411771	1.347971025				
0.55548818	-282.2576904	-24.61763573	0.67411771	1.347971025				
0.55548825	-278.1654663	-13.40204144	0.67411771	1.347971025				
0.555488319	-279.1885071	-40.31947327	0.67411771	1.347971025				
0.555488389	-280.1888733	-40.09516144	0.675711398	1.34823542				
0.555488458	-278.9611816	-26.56167793	0.675917438	1.351422797				
0.555488527	-274.4142761	-28.35617065	0.675917438	1.351422797				
0.555488597	-280.5526123	-27.98231506	0.675917438	1.351422797				
0.555488666	-273.7322388	-31.34699821	0.675917438	1.351422797				
0.555488735	-275.4373169	-23.49607849	0.675917438	1.351422797				
0.555488805	-273.3912354	-16.76671982	0.675917438	1.351422797				
0.555488874	-271.3451233	-19.00983429	0.675917438	1.351422797				
0.555488944	-275.7783508	-23.49607849	0.675917438	1.351422797				
0.555489013	-269.1398621	-21.25295639	0.67759238	1.354740006				
0.555489082	-264.5020142	-16.16855621	0.67759238	1.354740006				
0.555489152	-264.1837463	-20.13139534	0.67759238	1.354740006				
0.555489221	-260.4325562	-7.794239521	0.67759238	1.354740006				
0.555489291	-264.8657837	-10.0373621	0.67759238	1.354740006				
0.55548936	-264.5247498	-13.40204144	0.67759238	1.354740006				
0.55548943	-258.7274475	-5.551121235	0.67759238	1.354740006				
0.555489499	-257.0223694	1.178233028	0.67759238	1.354740006				
0.555489568	-258.0454102	-6.224056244	0.678862534	1.355184761				
0.555489638	-261.9103088	-17.81351471	0.679082025	1.357725067				
0.555489707	-258.0454102	-23.49607468	0.679082025	1.357725067				
0.555489777	-257.3633728	-7.794239521	0.679082025	1.357725067				
0.555489846	-253.2711945	-20.13139534	0.679082025	1.357725067				
0.555489915	-252.5891266	-21.25296021	0.679082025	1.357725067				
0.555489985	-251.9071198	-16.766716	0.679082025	1.357725067				
0.555490054	-251.2250824	-14.52360249	0.679082025	1.357725067				
0.555490124	-252.9301605	-12.2804842	0.679082025	1.357725067				
0.555490193	-249.2926331	8.804843903	0.67727378	1.35816405				
0.555490262	-245.9734039	2.225027323	0.676552534	1.354547561				
0.555490332	-246.3371429	-9.663502693	0.676552534	1.354547561				
0.555490401	-245.8824615	-7.046533585	0.676552534	1.354547561				
0.555490471	-247.9285583	-10.41121292	0.676552534	1.354547561				
0.55549054	-248.4969177	-5.55111742	0.676552534	1.354547561				
0.555490609	-244.7457428	-4.429564476	0.676552534	1.354547561				
0.555490679	-240.9945374	12.39383602	0.676552534	1.354547561				
0.555490748	-239.289444	-3.308003187	0.676552534	1.354547561				
0.555490818	-233.7876892	3.271813393	0.672543784	1.353105068				
0.555490887	-237.9253693	14.63695049	0.672013902	1.345087567				
0.555490956	-242.3586121	67.35027313	0.672013902	1.345087567				
0.555491026	-236.5613098	1796.795288	0.672013902	1.345087567				
0.555491095	-238.6074066	-156.9617004	0.672013902	1.345087567				
0.555491165	-239.2894287	541.7700806	0.672013902	1.345087567				
0.555491234	-237.9253693	293.9053345	0.672013902	1.345087567				
0.555491303	-252.2481232	201.9374237	0.672013902	1.345087567				
0.555491373	-279.529541	272.5957031	0.66829103	1.344027804				
0.555491442	-311.5852356	245.6782532	0.668275457	1.33658206				
0.555491512	-333.4103699	216.5177307	0.668275457	1.33658206				
0.555491581	-354.0987854	271.8479614	0.668275457	1.33658206				
0.55549165	-371.4906616	219.1346893	0.668275457	1.33658206				
0.55549172	-382.1759338	269.2309875	0.668275457	1.33658206				
0.555491789	-380.4708252	286.0544128	0.668275457	1.33658206				
0.555491859	-373.9914856	232.2195435	0.668275457	1.33658206				
0.555491928	-365.1250305	253.5292053	0.668275457	1.33658206				
0.555491997	-343.2998657	120.0635834	0.671065947	1.336550913				
0.555492067	-323.1798096	-66.11534882	0.671208759	1.342131893				
0.555492136	-319.4286499	-72.8447113	0.671208759	1.342131893				
0.555492206	-316.3594971	-86.30342865	0.671208759	1.342131893				
0.555492275	-321.133728	-70.60158539	0.671208759	1.342131893				
0.555492344	-332.7283325	-86.30342865	0.671208759	1.342131893				
0.555492414	-337.5025635	-84.06030273	0.671208759	1.342131893				
0.555492483	-342.9588623	-118.8286667	0.671208759	1.342131893				
0.555492553	-343.1483459	-94.02972412	0.671208759	1.342131893				
0.555492622	-346.710083	-91.91122437	0.672946212	1.342417519				
0.555492691	-344.9670715	-86.05419159	0.673194018	1.345892423				
0.555492761	-339.8897095	-86.67727661	0.673194018	1.345892423				
0.55549283	-326.5900269	-92.28507996	0.673194018	1.345892423				
0.5554929	-318.6329346	-99.38829041	0.673194018	1.345892423				
0.555492969	-316.8596497	-89.06993866	0.673194018	1.345892423				
0.555493038	-310.3348389	-101.6314087	0.673194018	1.345892423				
0.555493108	-305.6514893	-84.65847015	0.673194018	1.345892423				
0.555493177	-312.631012	-91.8364563	0.67478458	1.346388035				
0.555493247	-313.0402527	-75.53645325	0.674914593	1.349569159				
0.555493316	-312.1081238	-83.76122284	0.674914593	1.349569159				
0.555493385	-317.3825378	-69.70433807	0.674914593	1.349569159				
0.555493455	-325.6806335	-65.36764526	0.674914593	1.349569159				
0.555493524	-316.3594666	-60.50754929	0.674914593	1.349569159				
0.555493594	-314.563446	-70.0034256	0.674914593	1.349569159				
0.555493663	-307.7203674	-57.51672363	0.674914593	1.349569159				
0.555493732	-307.8795166	-65.06855774	0.674914593	1.349569159				
0.555493802	-306.8110046	-69.48002625	0.676774115	1.349829187				
0.555493871	-303.7418213	-47.27314377	0.676952376	1.35354823				
0.555493941	-302.605072	-48.91809845	0.676952376	1.35354823				
0.55549401	-297.6035156	-43.68415451	0.676952376	1.35354823				
0.555494079	-293.8522949	-52.65663147	0.676952376	1.35354823				
0.555494149	-297.9444885	-66.11534882	0.676952376	1.35354823				
0.555494218	-295.8984375	-41.44103622	0.676952376	1.35354823				
0.555494288	-298.6265564	-32.46855545	0.676952376	1.35354823				
0.555494357	-299.6495972	-27.98231888	0.676952376	1.35354823				
0.555494426	-300.3543701	-14.89745331	0.678883432	1.357416774				
0.555494496	-296.9896851	-34.11351013	0.678883432	1.357416774				
0.555494565	-294.5343323	-30.22543716	0.678883432	1.357416774				
0.555494635	-291.1241455	-31.34699821	0.678883432	1.357416774				
0.555494704	-288.73703	-15.64515877	0.678883432	1.357416774				
0.555494773	-290.1011047	-34.71167374	0.678883432	1.357416774				
0.555494843	-286.3499146	-38.07635117	0.678883432	1.357416774				
0.555494912	-288.73703	-27.98231506	0.678883432	1.357416774				
0.555494982	-282.5987244	-17.88828087	0.680560235	1.357766864				
0.555495051	-284.7585144	-5.999743462	0.680725254	1.36112047				
0.55549512	-276.1193848	-15.64515495	0.680725254	1.36112047				
0.55549519	-276.4603882	-27.98231506	0.680725254	1.36112047				
0.555495259	-281.2346497	-30.22543716	0.680725254	1.36112047				
0.555495329	-280.8936157	-27.98231506	0.680725254	1.36112047				
0.555495398	-277.142395	-6.672678471	0.680725254	1.36112047				
0.555495467	-283.2807312	-20.13140297	0.680725254	1.36112047				
0.555495537	-272.3681641	-36.95479202	0.680725254	1.36112047				
0.555495606	-265.547821	-35.38461304	0.682379111	1.361450508				
0.555495676	-268.9125061	-27.53369331	0.68249348	1.364758222				
0.555495745	-272.3681641	-36.95479584	0.68249348	1.364758222				
0.555495814	-267.934967	-24.61763191	0.68249348	1.364758222				
0.555495884	-272.0271606	-24.61763573	0.68249348	1.364758222				
0.555495953	-262.4786377	-16.76671982	0.68249348	1.364758222				
0.555496023	-266.9118958	-10.0373621	0.68249348	1.364758222				
0.555496092	-265.547821	-20.13139534	0.68249348	1.364758222				
0.555496161	-257.0223999	-12.28048038	0.68249348	1.364758222				
0.555496231	-261.4555969	-14.52360249	0.68249348	1.364758222				
0.5554963	-263.8427124	-19.00983429	0.683799203	1.36498696				
0.55549637	-260.4325562	-13.40204525	0.683799203	1.36498696				
0.555496439	-260.0915527	-17.88828087	0.683799203	1.36498696				
0.555496508	-254.9762573	-11.15891838	0.682408093	1.367598406				
0.555496578	-251.5661011	-13.40203667	0.682408093	1.367598406				
0.555496647	-256.6813354	-14.52360249	0.682408093	1.367598406				
0.555496717	-255.9993286	-13.40204144	0.682408093	1.367598406				
0.555496786	-261.7966309	-7.794239521	0.682408093	1.367598406				
0.555496855	-253.6121979	-14.5236063	0.682408093	1.367598406				
0.555496925	-254.0214233	-2.560293198	0.678689638	1.364816187				
0.555496994	-253.953186	2.299794197	0.678689638	1.364816187				
0.555497064	-248.8379669	-6.672686577	0.677592685	1.357379276				
0.555497133	-250.6112518	-12.05616665	0.677592685	1.357379276				
0.555497202	-248.8379517	-14.5236063	0.677592685	1.357379276				
0.555497272	-245.7687836	4.542924404	0.677592685	1.357379276				
0.555497341	-246.7918396	-10.0373621	0.677592685	1.357379276				
0.555497411	-246.1098022	-8.915801048	0.677592685	1.357379276				
0.55549748	-242.3585968	-11.15891838	0.674663437	1.355185369				
0.555497549	-241.6765747	3.421355248	0.674663437	1.355185369				
0.555497619	-241.6765747	1.178241253	0.674663437	1.355185369				
0.555497688	-241.6083679	27.4227314	0.672992291	1.349326874				
0.555497758	-234.4470062	93.59474945	0.672992291	1.349326874				
0.555497827	-234.5151978	939.9237061	0.672992291	1.349326874				
0.555497896	-242.699646	35.94661331	0.672992291	1.349326874				
0.555497966	-234.1741943	295.026947	0.672992291	1.349326874				
0.555498035	-238.6074371	344.3755188	0.672992291	1.349326874				
0.555498105	-251.4978943	127.0172577	0.67048882	1.345984581				
0.555498174	-277.4834595	264.7447815	0.67048882	1.345984581				
0.555498243	-313.6313171	216.5177307	0.67048882	1.345984581				
0.555498313	-346.3235779	301.60672	0.670267996	1.340977639				
0.555498382	-365.3523865	318.2058105	0.670267996	1.340977639				
0.555498452	-380.1297913	216.5176849	0.670267996	1.340977639				
0.555498521	-386.9501953	255.7722931	0.670267996	1.340977639				
0.55549859	-376.0375977	270.3526001	0.670267996	1.340977639				
0.55549866	-371.9453735	225.4902191	0.670267996	1.340977639				
0.555498729	-363.078949	244.5567169	0.672494528	1.340535993				
0.555498799	-341.2537537	88.65990448	0.672494528	1.340535993				
0.555498868	-321.3231812	-84.06031036	0.67329317	1.344989056				
0.555498937	-317.0415039	-75.08782959	0.67329317	1.344989056				
0.555499007	-318.7466125	-82.93874359	0.67329317	1.344989056				
0.555499076	-330.341217	-71.72315216	0.67329317	1.344989056				
0.555499146	-333.4103699	-75.08782959	0.67329317	1.344989056				
0.555499215	-336.1385193	-75.08782959	0.67329317	1.344989056				
0.555499284	-336.1385193	-90.78966522	0.674536313	1.346586339				
0.555499354	-343.9819031	-84.06030273	0.674536313	1.346586339				
0.555499423	-344.6639404	-81.81718445	0.674536313	1.346586339				
0.555499493	-342.9588623	-64.99378967	0.675489383	1.349072626				
0.555499562	-335.7975159	-93.03278351	0.675489383	1.349072626				
0.555499631	-328.6361084	-75.08782959	0.675489383	1.349072626				
0.555499701	-326.5900269	-86.30342865	0.675489383	1.349072626				
0.55549977	-317.0415344	-86.30342865	0.675489383	1.349072626				
0.55549984	-316.7005005	-84.06030273	0.675489383	1.349072626				
0.555499909	-312.0171814	-56.46993637	0.676884228	1.350978766				
0.555499979	-305.6742249	-84.06031036	0.676884228	1.350978766				
0.555500048	-307.8340454	-69.48002625	0.676884228	1.350978766				
0.555500117	-317.0415039	-78.45250702	0.677467856	1.353768457				
0.555500187	-321.4747925	-80.69562531	0.677467856	1.353768457				
0.555500256	-322.8388062	-62.75066757	0.677467856	1.353768457				
0.555500326	-322.8388062	-54.89974976	0.677467856	1.353768457				
0.555500395	-318.7466125	-49.29195023	0.677467856	1.353768457				
0.555500464	-313.2903137	-44.80571365	0.677467856	1.353768457				
0.555500534	-309.5391235	-49.29195404	0.679030157	1.354935712				
0.555500603	-305.7879333	-57.14286804	0.679030157	1.354935712				
0.555500673	-299.6495972	-57.14287186	0.679030157	1.354935712				
0.555500742	-296.9214783	-50.41351318	0.679697032	1.358060314				
0.555500811	-295.2163696	-50.41351318	0.679697032	1.358060314				
0.555500881	-296.489502	-45.03002548	0.679697032	1.358060314				
0.55550095	-297.7171936	-59.75984192	0.679697032	1.358060314				
0.55550102	-298.9448242	-58.78782654	0.679697032	1.358060314				
0.555501089	-297.0123901	-31.12268639	0.680995223	1.359394063				
0.555501158	-298.2627869	-42.48782349	0.680995223	1.359394063				
0.555501228	-300.3998413	-32.61809921	0.680995223	1.359394063				
0.555501297	-297.944519	-12.95341492	0.681749881	1.361990446				
0.555501367	-294.7617188	-22.67360115	0.681749881	1.361990446				
0.555501436	-291.8062134	-36.95479584	0.681749881	1.361990446				
0.555501505	-292.0790405	-32.01993179	0.681749881	1.361990446				
0.555501575	-286.5545044	-38.0015831	0.681749881	1.361990446				
0.555501644	-284.7584839	-35.45938492	0.681749881	1.361990446				
0.555501714	-282.9624634	-19.23414803	0.683068447	1.363499762				
0.555501783	-285.2131653	-23.49607849	0.683068447	1.363499762				
0.555501852	-285.3268738	-14.5236063	0.683068447	1.363499762				
0.555501922	-278.4382935	-27.60845947	0.683769425	1.366136894				
0.555501991	-277.1424255	-35.45938492	0.683769425	1.366136894				
0.555502061	-278.5065002	-21.25296021	0.683769425	1.366136894				
0.55550213	-279.5295715	-19.0098381	0.683769425	1.366136894				
0.555502199	-282.2576904	-32.46855927	0.683769425	1.366136894				
0.555502269	-279.5295715	-31.3469944	0.683769425	1.366136894				
0.555502338	-272.8797302	-38.63713455	0.685063454	1.36753885				
0.555502408	-274.0732727	-11.15892315	0.685063454	1.36753885				
0.555502477	-273.7322388	-22.37451363	0.685063454	1.36753885				
0.555502546	-270.2993469	-38.37543869	0.6856699	1.370126909				
0.555502616	-267.5939026	-31.34699821	0.6856699	1.370126909				
0.555502685	-263.501709	-23.49607468	0.6856699	1.370126909				
0.555502755	-260.4325256	-24.61763191	0.6856699	1.370126909				
0.555502824	-268.2759705	-10.0373621	0.6856699	1.370126909				
0.555502893	-266.5708618	-23.49607849	0.6856699	1.370126909				
0.555502963	-265.4341431	-15.64515877	0.68658663	1.3713398				
0.555503032	-263.501709	-15.64515877	0.68658663	1.3713398				
0.555503102	-258.0454102	-15.64515495	0.685756276	1.373173259				
0.555503171	-260.6826172	-12.43002605	0.685756276	1.373173259				
