Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control ()	Pump Control ()
0.5236358991	-160.9690246582	205.1313171387	0.1398674691	0.8436245542
0.5236360148	-163.4698181152	203.6359100342	0.1398674691	0.8436245542
0.5236361309	-157.9101867676	222.6684265137	0.1398674691	0.8436245542
0.5236362465	-160.2869873047	234.2918701172	0.1480477301	0.7289909064
0.5236363626	-160.2415313721	205.1313171387	0.1480477301	0.7289909064
0.5236364783	-163.9244995117	204.3836364746	0.1480477301	0.7289909064
0.5236365939	-162.7877807617	212.6083984375	0.1480477301	0.7289909064
0.5236367096	-166.1979522705	209.6175689697	0.1480477301	0.7289909064
0.5236368253	-165.7432708740	213.3560943604	0.1557371018	1.1024578827
0.5236369411	-163.1151580811	209.5577545166	0.1557371018	1.1024578827
0.5236370572	-163.8624877930	225.9311676025	0.1557371018	1.1024578827
0.5236371729	-163.6971740723	209.6175689697	0.1557371018	1.1024578827
0.5236372885	-162.3330841064	214.1038055420	0.1557371018	1.1024578827
0.5236374046	-161.3327789307	218.5900421143	0.1557371018	1.1024578827
0.5236375210	-162.4571075439	207.9862060547	0.0814873226	0.6614428414
0.5236376366	-164.1518402100	211.8606872559	0.0814873226	0.6614428414
0.5236377523	-164.8338775635	214.1038055420	0.0814873226	0.6614428414
0.5236378680	-160.9690093994	215.5992126465	0.0814873226	0.6614428414
0.5236379837	-162.3330841064	202.8881988525	0.0814873226	0.6614428414
0.5236380994	-162.3330841064	210.1558990479	0.0623761089	0.3830814177
0.5236382151	-166.5768585205	211.1130065918	0.0623761089	0.3830814177
0.5236383308	-165.5159301758	209.6175689697	0.0623761089	0.3830814177
0.5236384466	-167.6074981689	200.6450958252	0.0623761089	0.3830814177
0.5236385622	-168.4714202881	204.3836364746	0.0623761089	0.3830814177
0.5236386778	-160.7871246338	208.7701568604	0.0216341188	0.7561963532
0.5236387935	-159.3601226807	199.0346374512	0.0216341188	0.7561963532
0.5236389092	-162.5604248047	212.6083831787	0.0216341188	0.7561963532
0.5236390248	-159.8322906494	207.3744354248	0.0216341188	0.7561963532
0.5236391405	-157.3315124512	221.5808715820	0.0216341188	0.7561963532
0.5236392561	-160.2869873047	222.3285827637	0.0523944792	0.1298047129
0.5236393722	-165.9706115723	215.5992279053	0.0516646776	0.3143668750
0.5236394883	-164.3337249756	215.0010375977	0.0516646776	0.3143668750
0.5236396040	-162.1057434082	215.5992126465	0.0516646776	0.3143668750
0.5236397201	-155.4654998779	202.6260070801	0.0516646776	0.3143668750
0.5236398357	-160.5143280029	207.3744354248	0.0516646776	0.3143668750
0.5236399514	-160.6507415771	209.5677032471	0.0048218267	0.6923891124
0.5236400671	-156.4221191406	214.8515014648	0.0048218267	0.6923891124
0.5236401827	-163.2424774170	208.8698425293	0.0048218267	0.6923891124
0.5236402984	-156.6169738770	205.8790130615	0.0048218267	0.6923891124
0.5236404142	-155.2853698730	205.8790435791	0.0048218267	0.6923891124
0.5236405297	-153.1938018799	210.4151153564	0.0000000000	0.0000000000
0.5236406454	-154.3760223389	209.3683319092	0.0000000000	0.0000000000
0.5236407611	-154.1486663818	204.3836364746	0.0000000000	0.0000000000
0.5236408768	-154.1811523438	211.3266143799	0.0000000000	0.0000000000
0.5236409924	-157.1366271973	214.3174133301	0.0000000000	0.0000000000
0.5236411081	-154.0880279541	215.8484344482	0.0000000000	0.3798906781
0.5236412240	-155.7491760254	206.8660125732	0.0000000000	0.3798906781
0.5236413402	-153.1483459473	215.8983001709	0.0000000000	0.3798906781
0.5236414559	-152.7845916748	205.8790130615	0.0000000000	0.3798906781
0.5236415716	-155.6036834717	214.1037902832	0.0000000000	0.3798906781
0.5236416871	-154.0122528076	212.3092956543	0.1091946985	0.0000000000
0.5236418029	-153.2640686035	210.8138732910	0.1258987735	0.6551681909
0.5236419185	-153.2392730713	205.8790130615	0.1258987735	0.6551681909
0.5236420342	-153.0119171143	203.6358947754	0.1258987735	0.6551681909
0.5236421498	-151.1931762695	210.3652648926	0.1258987735	0.6551681909
0.5236422655	-152.8545379639	205.4764099121	0.1258987735	0.6551681909
0.5236423811	-149.6320800781	209.4181671143	0.0885374759	0.8674611508
0.5236424968	-152.3299102783	204.3836059570	0.0885374759	0.8674611508
0.5236426125	-153.6939544678	188.6817626953	0.0885374759	0.8674611508
0.5236427282	-151.1931610107	202.8881988525	0.0885374759	0.8674611508
0.5236428443	-149.6017608643	212.3092956543	0.0885374759	0.8674611508
0.5236429604	-152.3298797607	201.0039825439	0.0960931459	1.4038073210
0.5236430761	-153.6181945801	213.4059448242	0.0960931459	1.4038073210
0.5236431917	-153.0119476318	206.6267242432	0.0960931459	1.4038073210
0.5236433074	-154.5059204102	199.0428314209	0.0960931459	1.4038073210
0.5236434234	-154.7852325439	204.2340698242	0.0960931459	1.4038073210
0.5236435390	-151.6478576660	208.1221618652	0.0000000000	0.5765588754
0.5236436554	-153.2029113770	208.0623168945	0.0810980892	0.0000000000
0.5236437492	-151.6768035889	217.2849426270	0.0810980892	0.0000000000
0.5236438649	-152.3509063721	216.2433929443	0.0810980892	0.0000000000
0.5236440040	-158.0590209961	216.7955627441	0.0810980892	0.0000000000
0.5236441197	-154.6033477783	208.1221618652	0.0810980892	0.0000000000
0.5236442356	-155.8765106201	227.5625152588	0.0618739717	0.5393505344
0.5236443282	-155.5826873779	208.9273681641	0.0618739717	0.5393505344
0.5236444438	-153.4841156006	204.7862243652	0.0618739717	0.5393505344
0.5236445595	-155.5826721191	215.1390991211	0.0618739717	0.5393505344
0.5236446752	-158.3108062744	218.5900421143	0.0618739717	0.5393505344
0.5236448145	-156.0401763916	214.8814086914	0.0428847053	0.0000000000
0.5236449071	-152.4348297119	212.8384399414	0.0428847053	0.0000000000
0.5236450227	-159.7798309326	210.9979553223	0.0428847053	0.0000000000
0.5236451384	-159.1502532959	202.0254821777	0.0428847053	0.0000000000
0.5236452541	-157.8911132813	210.3077545166	0.0428847053	0.0000000000
0.5236453697	-156.6319580078	207.5469970703	0.0898644818	0.2573082317
0.5236455090	-158.6410217285	202.6190185547	0.0611005907	0.5391868905
0.5236456250	-159.1502532959	222.7771759033	0.0611005907	0.5391868905
0.5236457412	-159.6958770752	220.3845367432	0.0611005907	0.5391868905
0.5236458336	-158.5206909180	208.9273681641	0.0611005907	0.5391868905
0.5236459492	-162.0882568359	222.0410156250	0.0611005907	0.5391868905
0.5236460648	-160.6192626953	207.5469970703	0.0146410326	0.4196512642
0.5236461806	-157.8911132813	213.0685272217	0.0146410326	0.4196512642
0.5236462962	-159.7798156738	212.8384399414	0.0146410326	0.4196512642
0.5236464125	-159.6462860107	214.5116271973	0.0146410326	0.4196512642
0.5236465282	-158.5206756592	217.2096710205	0.0146410326	0.4196512642
0.5236466438	-159.3321380615	218.2909698486	0.0710046475	0.1357960482
0.5236467595	-158.3108367920	215.8292846680	0.0710046475	0.1357960482
0.5236468757	-157.9102172852	214.5116424561	0.0710046475	0.1357960482
0.5236470154	-158.8774414063	204.2340698242	0.0710046475	0.1357960482
0.5236471079	-158.5206756592	202.0254821777	0.0710046475	0.1357960482
0.5236472236	-158.4227447510	201.9909667969	0.0308204032	0.4260278849
0.5236473401	-160.0596466064	213.1521606445	0.0020677583	0.1849224194
0.5236474837	-158.7410278320	223.5249176025	0.0020677583	0.1849224194
0.5236475996	-159.1502532959	209.6175689697	0.0020677583	0.1849224194
0.5236476919	-156.8418121338	211.6881408691	0.0020677583	0.1849224194
0.5236478076	-156.8418121338	206.1666107178	0.0020677583	0.1849224194
0.5236479466	-156.7494964600	212.2494659424	0.0000000000	0.0000000000
0.5236480391	-158.3707733154	214.3502807617	0.0000000000	0.0000000000
0.5236481553	-153.1979522705	216.9586791992	0.0000000000	0.0000000000
0.5236482945	-153.6939849854	211.2326049805	0.0000000000	0.0000000000
0.5236483871	-155.1986083984	217.9918823242	0.0000000000	0.0000000000
0.5236485027	-155.7645721436	211.5961151123	0.0538244741	0.0000000000
0.5236486188	-156.4221191406	213.5328216553	0.0538244741	0.0000000000
0.5236487345	-158.1569213867	209.8016204834	0.0538244741	0.0000000000
0.5236488734	-156.3311767578	209.0194091797	0.0538244741	0.0000000000
0.5236489660	-152.8685455322	216.1053619385	0.0538244741	0.0000000000
0.5236490814	-149.6507415771	208.2831878662	0.0000000000	0.0000000000
0.5236491975	-157.1000061035	209.5087890625	0.0000000000	0.0000000000
0.5236493367	-157.5133819580	229.3570098877	0.0000000000	0.0000000000
0.5236494292	-153.4841003418	219.9704437256	0.0000000000	0.0000000000
0.5236495449	-154.6033477783	210.1237182617	0.0000000000	0.0000000000
0.5236496841	-160.5143127441	202.4395751953	0.0631637653	0.0000000000
0.5236497766	-153.6659851074	210.2157135010	0.0897079615	0.3789825918
0.5236498923	-153.3861846924	207.6850280762	0.0897079615	0.3789825918
0.5236500311	-158.0135192871	217.0946350098	0.0897079615	0.3789825918
0.5236501473	-154.2396240234	218.5900421143	0.0897079615	0.3789825918
0.5236502633	-155.8764953613	208.7203216553	0.0897079615	0.3789825918
0.5236503559	-158.1289520264	216.9795837402	0.0000000000	0.0954452210
0.5236504956	-159.1502532959	216.7955627441	0.0000000000	0.0954452210
0.5236505881	-157.6812591553	228.2527313232	0.0000000000	0.0954452210
0.5236507038	-153.6939544678	215.1390991211	0.0000000000	0.0954452210
0.5236508194	-157.6812591553	209.6175689697	0.0000000000	0.0954452210
0.5236509351	-157.4294281006	209.2034454346	0.0843813247	0.3797336761
0.5236510509	-160.2249908447	210.7051086426	0.0843813247	0.3797336761
0.5236511665	-160.1995391846	208.2371826172	0.0843813247	0.3797336761
0.5236513054	-157.5588531494	209.6175842285	0.0843813247	0.3797336761
0.5236513978	-161.2488250732	204.7862243652	0.0843813247	0.3797336761
0.5236515135	-158.7305450439	205.4764099121	0.0709702088	0.7575550002
0.5236516295	-158.5219726563	216.9042968750	0.0709702088	0.7575550002
0.5236517452	-155.5826873779	217.8998260498	0.0709702088	0.7575550002
0.5236518609	-161.1343841553	212.0646057129	0.0709702088	0.7575550002
0.5236519765	-162.5079650879	213.7587127686	0.0709702088	0.7575550002
0.5236520921	-158.7305297852	218.5900421143	0.0709702088	0.7575550002
0.5236522313	-163.2424774170	219.4872894287	0.0803822780	0.0000000000
0.5236523237	-162.7178344727	218.5900573730	0.0803822780	0.0000000000
0.5236524394	-163.5572662354	215.8292846680	0.0803822780	0.0000000000
0.5236525782	-164.1518707275	203.6358947754	0.0803822780	0.0000000000
0.5236526939	-163.0151214600	207.3744354248	0.0803822780	0.0000000000
0.5236528099	-160.3324432373	222.4781188965	0.0000000000	0.0453995449
0.5236529262	-157.5133666992	215.8983001709	0.0000000000	0.0453995449
0.5236530187	-155.9674530029	212.6083984375	0.0000000000	0.0453995449
0.5236531578	-163.3516082764	233.2451019287	0.0000000000	0.0453995449
0.5236532504	-163.3473968506	217.8998565674	0.0000000000	0.0453995449
0.5236533661	-164.3127288818	212.7924346924	0.0427962258	0.3266121985
0.5236534821	-166.3426208496	208.5299987793	0.0427962258	0.3266121985
0.5236535982	-163.8625183105	219.4057159424	0.0427962258	0.3266121985
0.5236537370	-162.1057434082	221.5808715820	0.0427962258	0.3266121985
0.5236538301	-163.8625183105	216.1429901123	0.0427962258	0.3266121985
0.5236539687	-165.8082275391	221.1536102295	0.0433250818	0.2567773546
0.5236540617	-161.4650421143	213.6959686279	0.0158847594	0.2599504911
0.5236542005	-160.0596466064	219.3377532959	0.0158847594	0.2599504911
0.5236542931	-162.7178192139	210.3077697754	0.0158847594	0.2599504911
0.5236544087	-163.1375274658	224.1115875244	0.0158847594	0.2599504911
0.5236545475	-165.5484008789	208.5494232178	0.0158847594	0.2599504911
0.5236546406	-163.6815795898	227.9555969238	0.0720213939	0.0000000000
0.5236547563	-163.0151214600	220.8331756592	0.0720213939	0.0000000000
0.5236548720	-164.6065368652	216.3469238281	0.0720213939	0.0000000000
0.5236549877	-163.2424774170	219.3377532959	0.0720213939	0.0000000000
0.5236551033	-160.9690093994	201.3927764893	0.0720213939	0.0000000000
0.5236552421	-163.0151214600	205.1313323975	0.0351263094	0.5424571997
0.5236553579	-159.1502532959	209.6175689697	0.0351263094	0.5424571997
0.5236554504	-162.5079650879	209.6175689697	0.0351263094	0.5424571997
0.5236555661	-162.9276733398	196.5039520264	0.0351263094	0.5424571997
0.5236556818	-159.9897003174	206.1666107178	0.0351263094	0.5424571997
0.5236558204	-160.7416839600	203.6358947754	0.0000000000	0.2107578562
0.5236559135	-160.5721893311	213.3696746826	0.0803908331	0.0000000000
0.5236560523	-163.0151214600	212.6083831787	0.0803908331	0.0000000000
0.5236561448	-158.5207061768	204.0960540771	0.0803908331	0.0000000000
0.5236562616	-160.7871551514	211.4120483398	0.0803908331	0.0000000000
0.5236563772	-160.6767272949	209.8311920166	0.0803908331	0.0000000000
0.5236564929	-160.2415008545	200.4456634521	0.0531040816	0.0000000000
0.5236566086	-159.7868194580	209.5677185059	0.0531040816	0.0000000000
0.5236567242	-161.4236907959	207.3744354248	0.0531040816	0.0000000000
0.5236568399	-161.6510467529	205.8790130615	0.0531040816	0.0000000000
0.5236569562	-157.7330322266	208.1027221680	0.0531040816	0.0000000000
0.5236570726	-155.5292816162	207.9862060547	0.0000000000	0.2097321137
0.5236571883	-158.9229125977	205.8790130615	0.0000000000	0.2097321137
0.5236573039	-158.9229125977	199.8973846436	0.0000000000	0.2097321137
0.5236574196	-163.9244995117	194.6634216309	0.0000000000	0.2097321137
0.5236575353	-163.0151214600	199.8973846436	0.0000000000	0.2097321137
0.5236576512	-165.4250030518	206.9258117676	0.0791205622	0.0000000000
0.5236577670	-160.6052551270	202.8882141113	0.0238279464	0.4747233731
0.5236578826	-160.5901031494	202.8881988525	0.0238279464	0.4747233731
0.5236579983	-161.8177795410	218.1414184570	0.0238279464	0.4747233731
0.5236581141	-158.2077941895	202.3308258057	0.0238279464	0.4747233731
0.5236582348	-160.0778350830	195.2615966797	0.0238279464	0.4747233731
0.5236583506	-160.0596466064	217.7743377686	0.1495981743	0.6836182718
0.5236584661	-155.2853851318	215.5992126465	0.1495981743	0.6836182718
0.5236585820	-157.9101867676	216.1429901123	0.1495981743	0.6836182718
0.5236586975	-159.6049499512	200.6450958252	0.1495981743	0.6836182718
0.5236588131	-161.6510467529	211.6114196777	0.1495981743	0.6836182718
0.5236589325	-162.4785919189	215.5393981934	0.0000000000	0.0000000000
0.5236590484	-156.3311767578	207.2248992920	0.0000000000	0.0000000000
0.5236591642	-159.1502532959	223.9735260010	0.0000000000	0.0000000000
0.5236592799	-158.9229278564	223.0762939453	0.0000000000	0.0000000000
0.5236593956	-156.6494598389	223.0762939453	0.0000000000	0.0000000000
0.5236595111	-162.7119903564	215.7985992432	0.0307295767	0.0000000000
0.5236596274	-154.9174957275	212.0102233887	0.0081714426	0.1843774599
0.5236597431	-156.6494445801	217.0946350098	0.0081714426	0.1843774599
0.5236598588	-155.5127410889	220.0854492188	0.0081714426	0.1843774599
0.5236599744	-153.3691864014	209.6175689697	0.0081714426	0.1843774599
0.5236600901	-159.6049499512	202.1405029297	0.0081714426	0.1843774599
0.5236602062	-158.8361053467	220.4389038086	0.0000000000	0.2668277183
0.5236603218	-159.3018188477	209.3683319092	0.0000000000	0.2668277183
0.5236604375	-158.9229125977	205.8790130615	0.0000000000	0.2668277183
0.5236605531	-156.8768310547	203.6358947754	0.0000000000	0.2668277183
0.5236606688	-157.9680633545	204.1842193604	0.0000000000	0.2668277183
0.5236607847	-159.1320648193	203.4564514160	0.0639863355	0.0000000000
0.5236609008	-159.8231964111	220.9827117920	0.0639863355	0.0000000000
0.5236610165	-152.8906860352	208.5707702637	0.0639863355	0.0000000000
0.5236611322	-158.2711944580	212.1099090576	0.0639863355	0.0000000000
0.5236612478	-158.6652526855	215.3001403809	0.0639863355	0.0000000000
0.5236613635	-162.4240264893	196.5077667236	0.0639863355	0.0000000000
0.5236614791	-155.0580444336	204.3836364746	0.0639863355	0.0000000000
0.5236615957	-160.6052551270	210.7540588379	0.0935649929	0.2428605231
0.5236617114	-157.1041412354	204.3836364746	0.0935649929	0.2428605231
0.5236618274	-158.6542205811	210.4332275391	0.0935649929	0.2428605231
0.5236619430	-160.0596466064	219.3377532959	0.0935649929	0.2428605231
0.5236620587	-158.2408752441	208.1221618652	0.0935649929	0.2428605231
0.5236621744	-156.6494445801	207.3744354248	0.0000000000	0.2928097273
0.5236622906	-160.2415008545	214.1037902832	0.0000000000	0.2928097273
0.5236624061	-156.4221191406	208.8698425293	0.0000000000	0.2928097273
0.5236625218	-159.6049499512	211.8606872559	0.0000000000	0.2928097273
0.5236626375	-159.8322906494	214.8515014648	0.0000000000	0.2928097273
0.5236627534	-159.8595733643	209.0792236328	0.0000000000	0.0000000000
0.5236628694	-159.7868347168	210.2157440186	0.1247571863	0.0000000000
0.5236629851	-160.7416687012	224.5717010498	0.1247571863	0.0000000000
0.5236631008	-158.0135498047	214.1037750244	0.1247571863	0.0000000000
0.5236632165	-157.1041564941	211.8606872559	0.1247571863	0.0000000000
0.5236633323	-161.0599670410	216.7955474854	0.1247571863	0.0000000000
0.5236634481	-157.1314392090	217.5731658936	0.0340825525	0.3726020191
0.5236635409	-156.6701354980	203.3640136719	0.0340825525	0.3726020191
0.5236636797	-160.7416839600	219.3377532959	0.0340825525	0.3726020191
0.5236637954	-160.9690246582	209.6175689697	0.0340825525	0.3726020191
0.5236639110	-155.2853698730	209.6175842285	0.0340825525	0.3726020191
0.5236640267	-161.3630828857	210.6643524170	0.0779612949	0.5856496419
0.5236641427	-159.5322113037	208.0025177002	0.0779612949	0.5856496419
0.5236642583	-159.8322906494	213.3561248779	0.0779612949	0.5856496419
0.5236643740	-159.3776092529	214.8515014648	0.0779612949	0.5856496419
